unified_customer_id,address,city,country_name,created_at,email,first_name,last_name,phone_number,source_store,updated_at
cd3a0b20d531adfd8836010e10fd42d2,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-25,mwilliams6163@customer.com,Mary,Williams,555-116-6407,old store,
a0fe47eb8ff8069dcd6ddcfbd38cd757,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-27,mbrown6164@customer.com,Mary,Brown,555-696-6999,old store,
40e6583b67369f280af7fb577f3656e7,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-20,mjones6165@customer.com,Mary,Jones,555-177-5491,old store,
8e1ddbc0d80675409417306443302c81,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-08-02,mgarcia6166@customer.com,Mary,Garcia,555-524-8013,old store,
f7830b0efc68b718a1d653216efa1aec,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-04-30,mmiller6167@customer.com,Mary,Miller,555-738-8973,old store,
cdca856534731c6805b6ad49f2f1892d,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-06,mdavis6168@customer.com,Mary,Davis,555-850-9951,old store,
946b2efb833bfe08abb63b0daaa028c9,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-26,mrodriguez6169@customer.com,Mary,Rodriguez,555-368-0171,old store,
f40b36b0d75564bd24a3346624f8d5b9,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-29,mmartinez6170@customer.com,Mary,Martinez,555-250-5928,old store,
1e99c7c4092114d560bf171e35e75d59,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-05,mhernandez6171@customer.com,Mary,Hernandez,555-947-5117,old store,
4d467cfba5616f9618f5426d756afe1c,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-02,mlopez6172@customer.com,Mary,Lopez,555-662-1792,old store,
35ea0c79e3bb421bb17d3a3e7f73e546,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-31,mgonzalez6173@customer.com,Mary,Gonzalez,555-629-8702,old store,
615abd6caed4c500922dc0be22c9abfd,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-08,mwilson6174@customer.com,Mary,Wilson,555-778-7775,old store,
ad671101dcb0c95a2c4e54f4c9b63746,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-25,manderson6175@customer.com,Mary,Anderson,555-519-0111,old store,
7c6c9edece713ceac30f9c4be138d6c9,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-04-26,mthomas6176@customer.com,Mary,Thomas,555-448-7633,old store,
4ee0b7ca304c53509fdfa95d983060f0,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-02,mtaylor6177@customer.com,Mary,Taylor,555-136-8158,old store,
b97a430b2375584ee1a472236c7d4687,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-04-30,mmoore6178@customer.com,Mary,Moore,555-869-8126,old store,
48722db658b4bb1c76d402fee1eb4606,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-23,mjackson6179@customer.com,Mary,Jackson,555-403-3300,old store,
88681594080e5bc0b2ad9966753ea1d3,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-08,mmartin6180@customer.com,Mary,Martin,555-137-8761,old store,
76e7fd30be185bd3151eb1e5a58ddd27,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-12,mpeter6181@customer.com,Mary,Peter,555-254-5481,old store,
43e1feb29ca37162f331ba992cd3658a,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-31,mvictoria6182@customer.com,Mary,Victoria,555-574-9825,old store,
a5502d715a9026344606f7df2a4689c0,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-09-30,mraymond6183@customer.com,Mary,Raymond,555-810-9420,old store,
3d10dea4544dc978e3c3a498d26ea042,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-20,mjulia6184@customer.com,Mary,Julia,555-224-1322,old store,
08051af1cc29aa075d7ceb4da1aac8d1,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-09,mscott6185@customer.com,Mary,Scott,555-886-9526,old store,
649bbfa9061ff1ae002c4cb8dca4d59a,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-11,mgrace6186@customer.com,Mary,Grace,555-875-0178,old store,
dd805f8975f4a4cdb8212d71c40d5b66,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-07-20,mdennis6187@customer.com,Mary,Dennis,555-999-7975,old store,
7218816c7f9fdb621d6b2676254fd866,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-04-08,mevelyn6188@customer.com,Mary,Evelyn,555-438-8508,old store,
b5efc8d723215c00a1939dbc0db7b943,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-08-09,mgregory6189@customer.com,Mary,Gregory,555-933-4314,old store,
9a25676831a29b94bb4fa6bc177c1eb4,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-22,manna6190@customer.com,Mary,Anna,555-150-1458,old store,
bbfe7cb36d5c34854d00cb0aa49bec85,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-07,mwalter6191@customer.com,Mary,Walter,555-121-9157,old store,
3ead1eb2152b14fdb27fe081b10f4160,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-11,mrose6192@customer.com,Mary,Rose,555-620-9697,old store,
c08b31c5645397a0492c19e10133256b,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-23,mpatrick6193@customer.com,Mary,Patrick,555-959-6429,old store,
697386e5eab6f23239261471c9c74e97,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-11,mjudith6194@customer.com,Mary,Judith,555-233-9654,old store,
75a95c81ef3b99b6daf9655d6ba8f7d1,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-31,mhenry6195@customer.com,Mary,Henry,555-365-5368,old store,
7135df1ee704f3cceb9202e1ad7a339f,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-08,mchristina6196@customer.com,Mary,Christina,555-301-1538,old store,
0dca24e3a47be67df36092953e8b92e8,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-01,mdouglas6197@customer.com,Mary,Douglas,555-497-6353,old store,
c7483cfda65ca7a1ba189b6f2975be64,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-25,mmaria6198@customer.com,Mary,Maria,555-462-9772,old store,
810741a0e8c9fef0f942ffa6d5c632b2,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-09,mharold6199@customer.com,Mary,Harold,555-085-4630,old store,
74361331af095fe068b0c5a29c578095,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-28,mnicole6200@customer.com,Mary,Nicole,555-387-4755,old store,
2a51380c32fc8907a644939d3b12f7af,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-26,malexander6201@customer.com,Mary,Alexander,555-340-0677,old store,
341240307ed2481b6519246634871c41,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-26,mmegan6202@customer.com,Mary,Megan,555-999-5823,old store,
a37c01bb264c8b6726d39216494cd755,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-07-14,msamuel6203@customer.com,Mary,Samuel,555-880-6057,old store,
b459be29ab6990d376a374e10072bc39,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-06,mdorothy6204@customer.com,Mary,Dorothy,555-965-8000,old store,
fe65deb1fae142b5fa3bff53a41dc924,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-26,mfrank6205@customer.com,Mary,Frank,555-773-3633,old store,
b8a39d441f29c595b93b76416adaea7a,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-07-11,msophia6206@customer.com,Mary,Sophia,555-829-8774,old store,
044dfae6e6accc9146a43a24aeb1c138,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-03,mlawrence6207@customer.com,Mary,Lawrence,555-511-0629,old store,
eda8068ab159b75cb82ca6a263801e53,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-10-23,malice6208@customer.com,Mary,Alice,555-439-0245,old store,
371ddf331ee48fb9e470d28ccfefe68b,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-07-29,marthur6209@customer.com,Mary,Arthur,555-025-9429,old store,
f1c5c311a47f95cd8d74a915ce2b7e98,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-06-22,mruth6210@customer.com,Mary,Ruth,555-161-5280,old store,
b01d97c65a9f757a096a888b0b10877c,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-08-10,mphilip6211@customer.com,Mary,Philip,555-227-8600,old store,
1ce645a45d8794c2cfac79a9d6054cb8,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-06-22,mdiana6212@customer.com,Mary,Diana,555-127-6855,old store,
c06a47c3efda0be10903511426336a69,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-09-28,mroger6213@customer.com,Mary,Roger,555-179-7716,old store,
a474de4f1e892c5d391a96975643295d,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-05,mnatalie6214@customer.com,Mary,Natalie,555-584-2691,old store,
65914a3e419b42dca571dffcbee9c400,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-08-28,mbenjamin6215@customer.com,Mary,Benjamin,555-054-5917,old store,
6a70ecb34ae754b100ff9c989bfd665c,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-06-22,mvirginia6216@customer.com,Mary,Virginia,555-079-7555,old store,
dc479564a0f6e99fa7125fa7df031053,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-10,mbruce6217@customer.com,Mary,Bruce,555-918-6235,old store,
f8132310fb217910fed020502ee0bfaa,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-02-20,mmadison6218@customer.com,Mary,Madison,555-077-3666,old store,
af4bd8df9016e6c194dc40ac379d307f,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-05-06,madam6219@customer.com,Mary,Adam,555-895-6613,old store,
fdbac521e23027709085743930834d29,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-24,mabigail6220@customer.com,Mary,Abigail,555-858-6003,old store,
8c0e57e86dd41e61e38444196b2bb4ef,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-13,mgerald6221@customer.com,Mary,Gerald,555-743-8548,old store,
c0af833ae6017ca68ebd10d3c8876232,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-25,mlauren6222@customer.com,Mary,Lauren,555-945-3181,old store,
82e8d3055edc231f7685dff19c41d782,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-12-21,mkeith6223@customer.com,Mary,Keith,555-928-0044,old store,
d2a26e9c601a15c80312f94baad65213,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-09-02,misabella6224@customer.com,Mary,Isabella,555-562-6221,old store,
c483b16948ffc318928c5c2c684375aa,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-08,mterry6225@customer.com,Mary,Terry,555-678-4590,old store,
0f60497dbfcad4c29e15141e2a7c6555,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-04-10,mjane6226@customer.com,Mary,Jane,555-173-6905,old store,
9926b7a198c4275f18459e1167e77a5a,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-01-05,mwayne6227@customer.com,Mary,Wayne,555-802-7901,old store,
7e3c76df24ccb8f5aa7e2bdf31e0160a,"131 Park Rd, Twin Peaks, MT", MT,United States,2023-11-20,mamy6228@customer.com,Mary,Amy,555-968-8796,old store,
05b9f52a295175ea681e6ffceb8683de,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-08-18,mralph6229@customer.com,Mary,Ralph,555-578-0633,old store,
a90b36320e53d33c17030dc56e04bf28,"131 Park Rd, Twin Peaks, MT", MT,United States,2024-03-01,mcynthia6230@customer.com,Mary,Cynthia,555-353-8459,old store,
191818a0e2373a57f8523f9864a00b57,"565 Summit Rd, High Point, NC", NC,United States,2024-07-19,msmith5811@customer.com,Mary,Smith,555-519-1247,old store,
975d70d5ad7260e77848ab5009d54195,"565 Summit Rd, High Point, NC", NC,United States,2024-10-08,mjohnson5812@customer.com,Mary,Johnson,555-801-7697,old store,
936fe66557b66edc028a9e00e1c0ad7e,"565 Summit Rd, High Point, NC", NC,United States,2023-12-13,mwilliams5813@customer.com,Mary,Williams,555-456-3049,old store,
a68eb0d0b93d8d15bb1b8330da759b6f,"565 Summit Rd, High Point, NC", NC,United States,2023-11-12,mbrown5814@customer.com,Mary,Brown,555-827-4755,old store,
0aafbf2f59500921ca3e5d4d55ffd344,"565 Summit Rd, High Point, NC", NC,United States,2024-07-16,mjones5815@customer.com,Mary,Jones,555-699-9650,old store,
9451b7ddc4d0acbef9980e1202c30ae3,"565 Summit Rd, High Point, NC", NC,United States,2023-12-06,mgarcia5816@customer.com,Mary,Garcia,555-074-8610,old store,
3207f3605dacaa08f0ae5b2a71036366,"565 Summit Rd, High Point, NC", NC,United States,2024-03-20,mmiller5817@customer.com,Mary,Miller,555-013-3282,old store,
7d6ba81f52298d52063e7698353d6160,"565 Summit Rd, High Point, NC", NC,United States,2023-11-23,mdavis5818@customer.com,Mary,Davis,555-151-0870,old store,
00951dc4efdba8cf7e2b1d927fc27ee3,"565 Summit Rd, High Point, NC", NC,United States,2024-02-16,mrodriguez5819@customer.com,Mary,Rodriguez,555-278-7340,old store,
45cc6c71799a19bdcd6474962639d9d7,"565 Summit Rd, High Point, NC", NC,United States,2024-03-02,mmartinez5820@customer.com,Mary,Martinez,555-799-2642,old store,
b0b0daac998a0eed41b91c275b7898c4,"565 Summit Rd, High Point, NC", NC,United States,2024-03-22,mhernandez5821@customer.com,Mary,Hernandez,555-625-6533,old store,
98546d58a1a32b8bc1a210d98b79b3cc,"565 Summit Rd, High Point, NC", NC,United States,2024-09-10,mlopez5822@customer.com,Mary,Lopez,555-714-4098,old store,
b24faa94349b0d07ace1bfd784498801,"565 Summit Rd, High Point, NC", NC,United States,2024-03-30,mgonzalez5823@customer.com,Mary,Gonzalez,555-564-8882,old store,
a07f84b68bf6941cd0e8f6aab1db77a8,"565 Summit Rd, High Point, NC", NC,United States,2023-11-19,mwilson5824@customer.com,Mary,Wilson,555-952-5389,old store,
f31a43818e594b70b0ee73b0161813f8,"565 Summit Rd, High Point, NC", NC,United States,2024-10-07,manderson5825@customer.com,Mary,Anderson,555-854-1267,old store,
f441d4039efada236dbade7d747ad0f8,"565 Summit Rd, High Point, NC", NC,United States,2024-01-08,mthomas5826@customer.com,Mary,Thomas,555-815-5630,old store,
0f57c3b7f7113d0bd3b5b8d511cdd53e,"565 Summit Rd, High Point, NC", NC,United States,2024-03-07,mtaylor5827@customer.com,Mary,Taylor,555-797-5647,old store,
45b986503d0245b622ec9c6b0bd51a4c,"565 Summit Rd, High Point, NC", NC,United States,2024-04-15,mmoore5828@customer.com,Mary,Moore,555-771-3366,old store,
737074698ec20161e25a236dbcc0e80a,"565 Summit Rd, High Point, NC", NC,United States,2024-04-30,mjackson5829@customer.com,Mary,Jackson,555-372-9573,old store,
f54b23e1e89fcfe2ef02e9a04f4e8cf8,"565 Summit Rd, High Point, NC", NC,United States,2024-02-12,mmartin5830@customer.com,Mary,Martin,555-915-5710,old store,
c0bc241999767e62b16bd3455bbe081f,"565 Summit Rd, High Point, NC", NC,United States,2023-11-24,mpeter5831@customer.com,Mary,Peter,555-287-9065,old store,
65bd0f668afd5eb46a9ac6f626cd23ee,"565 Summit Rd, High Point, NC", NC,United States,2024-09-15,mvictoria5832@customer.com,Mary,Victoria,555-539-0857,old store,
961a0e5c29b0ac4445766e20e9749186,"565 Summit Rd, High Point, NC", NC,United States,2023-11-08,mraymond5833@customer.com,Mary,Raymond,555-152-6310,old store,
9b93c7270fc207e564a13780bfa41bef,"565 Summit Rd, High Point, NC", NC,United States,2024-06-17,mjulia5834@customer.com,Mary,Julia,555-118-2923,old store,
12f589aa34cd2e4659aab96408715a66,"565 Summit Rd, High Point, NC", NC,United States,2023-12-19,mscott5835@customer.com,Mary,Scott,555-213-2291,old store,
6cc2bcea5439ac2cfe21ac98259f9d51,"565 Summit Rd, High Point, NC", NC,United States,2024-07-12,mgrace5836@customer.com,Mary,Grace,555-758-7128,old store,
645b6239350f0714620a674ad9d6fda4,"565 Summit Rd, High Point, NC", NC,United States,2024-05-12,mdennis5837@customer.com,Mary,Dennis,555-030-8112,old store,
7a53ac4e7cf79ccf2ac3570e50790458,"565 Summit Rd, High Point, NC", NC,United States,2024-01-10,mevelyn5838@customer.com,Mary,Evelyn,555-606-3915,old store,
0503f03b1a6863b75fee298eeebdb45e,"565 Summit Rd, High Point, NC", NC,United States,2024-10-22,mgregory5839@customer.com,Mary,Gregory,555-851-6214,old store,
53a80ef043dafd3aef19218508ca9607,"565 Summit Rd, High Point, NC", NC,United States,2024-05-21,manna5840@customer.com,Mary,Anna,555-007-1093,old store,
4a45b8f31f6a67a4dcd0559d9f4cbfa5,"565 Summit Rd, High Point, NC", NC,United States,2024-01-20,mwalter5841@customer.com,Mary,Walter,555-762-6648,old store,
da5ca3671d97cc98556b79b517712e24,"565 Summit Rd, High Point, NC", NC,United States,2024-05-31,mrose5842@customer.com,Mary,Rose,555-899-5949,old store,
428b279dee9e047ae2f3ea908fa1e419,"565 Summit Rd, High Point, NC", NC,United States,2024-06-22,mpatrick5843@customer.com,Mary,Patrick,555-764-2712,old store,
6bc3aba7a2f6c03b7dd755845ae7e5a5,"565 Summit Rd, High Point, NC", NC,United States,2023-11-24,mjudith5844@customer.com,Mary,Judith,555-450-5495,old store,
19d0f5b64e0c512498558682acdca55b,"565 Summit Rd, High Point, NC", NC,United States,2023-12-23,mhenry5845@customer.com,Mary,Henry,555-771-9365,old store,
06b3614cc9f47587fd4add91a6763f1e,"565 Summit Rd, High Point, NC", NC,United States,2024-02-27,mchristina5846@customer.com,Mary,Christina,555-899-2518,old store,
89a783dcece99f82ca5c6192592e4516,"565 Summit Rd, High Point, NC", NC,United States,2024-10-02,mdouglas5847@customer.com,Mary,Douglas,555-822-6277,old store,
c52b4ac8b9c54034ffeb1fef5157d2de,"565 Summit Rd, High Point, NC", NC,United States,2023-12-13,mmaria5848@customer.com,Mary,Maria,555-783-1551,old store,
c3b4dfb835fb26ac0a591cbbca53ec02,"565 Summit Rd, High Point, NC", NC,United States,2024-02-28,mharold5849@customer.com,Mary,Harold,555-656-1536,old store,
6b699b7be08cd2fa8d04e55abbcc26d7,"565 Summit Rd, High Point, NC", NC,United States,2023-11-14,mnicole5850@customer.com,Mary,Nicole,555-284-5581,old store,
cb51526a5e9dc4b614e675757729dcfb,"565 Summit Rd, High Point, NC", NC,United States,2024-07-31,malexander5851@customer.com,Mary,Alexander,555-558-1194,old store,
16129aa8aecc6e4b397b794510982e04,"565 Summit Rd, High Point, NC", NC,United States,2024-03-08,mmegan5852@customer.com,Mary,Megan,555-618-3750,old store,
9f1401324c57792bf5497007539986df,"565 Summit Rd, High Point, NC", NC,United States,2024-07-10,msamuel5853@customer.com,Mary,Samuel,555-092-6253,old store,
fec627e3fe886d39444b783197c5f433,"565 Summit Rd, High Point, NC", NC,United States,2023-12-31,mdorothy5854@customer.com,Mary,Dorothy,555-899-3389,old store,
941672271b59b00b283438208075d3ff,"565 Summit Rd, High Point, NC", NC,United States,2024-06-24,mfrank5855@customer.com,Mary,Frank,555-899-0152,old store,
af07d0d42c5470df7b1325f801c6c43a,"565 Summit Rd, High Point, NC", NC,United States,2024-02-05,msophia5856@customer.com,Mary,Sophia,555-382-4032,old store,
56fec2ff7cbe31683342929e6948797f,"565 Summit Rd, High Point, NC", NC,United States,2024-06-08,mlawrence5857@customer.com,Mary,Lawrence,555-733-3749,old store,
564f542866d4c688938e2e00454e2985,"565 Summit Rd, High Point, NC", NC,United States,2023-12-30,malice5858@customer.com,Mary,Alice,555-249-4998,old store,
62914da21169861f38fda161685224b8,"565 Summit Rd, High Point, NC", NC,United States,2024-04-29,marthur5859@customer.com,Mary,Arthur,555-326-3126,old store,
531d96504249f16b95c0a366d98ee72e,"565 Summit Rd, High Point, NC", NC,United States,2024-07-14,mruth5860@customer.com,Mary,Ruth,555-132-5956,old store,
4afea1c4a69cb288742a8625ce07ea94,"565 Summit Rd, High Point, NC", NC,United States,2024-07-08,mphilip5861@customer.com,Mary,Philip,555-022-9995,old store,
4b7afba3a59aff3cdb2e14bf440fdb03,"565 Summit Rd, High Point, NC", NC,United States,2024-04-23,mdiana5862@customer.com,Mary,Diana,555-491-9105,old store,
a9e02e404f2d3ada0de475d2ba83dd8f,"565 Summit Rd, High Point, NC", NC,United States,2024-07-13,mroger5863@customer.com,Mary,Roger,555-553-5611,old store,
b8d8351c5d89278d79cf43538ca4af4b,"565 Summit Rd, High Point, NC", NC,United States,2024-09-10,mnatalie5864@customer.com,Mary,Natalie,555-990-4477,old store,
6a2972e98881d5a51946d59cd7919e53,"565 Summit Rd, High Point, NC", NC,United States,2024-01-18,mbenjamin5865@customer.com,Mary,Benjamin,555-036-8109,old store,
0f40a8cc35668d61aa51998cd16a7d5a,"565 Summit Rd, High Point, NC", NC,United States,2024-05-15,mvirginia5866@customer.com,Mary,Virginia,555-449-0698,old store,
20039631e796bd48b09d395ff80ce04c,"565 Summit Rd, High Point, NC", NC,United States,2024-01-24,mbruce5867@customer.com,Mary,Bruce,555-181-6279,old store,
bc8c4dc56e4baecc2fe779a01b441ec7,"565 Summit Rd, High Point, NC", NC,United States,2023-12-07,mmadison5868@customer.com,Mary,Madison,555-646-4859,old store,
36271b382cb06569deb1e17ae9daabe9,"565 Summit Rd, High Point, NC", NC,United States,2023-11-06,madam5869@customer.com,Mary,Adam,555-180-5919,old store,
7775332989b4952ae1aca89bc3653c63,"565 Summit Rd, High Point, NC", NC,United States,2024-06-13,mabigail5870@customer.com,Mary,Abigail,555-824-2865,old store,
1bdc5d34597036f095c70655d1bbab72,"565 Summit Rd, High Point, NC", NC,United States,2023-12-03,mgerald5871@customer.com,Mary,Gerald,555-473-7590,old store,
7a6939dcf81f0e79e15be1c11174c4b1,"565 Summit Rd, High Point, NC", NC,United States,2023-12-24,mlauren5872@customer.com,Mary,Lauren,555-805-0325,old store,
25d7ee92acac30c5ca021c77734553a7,"565 Summit Rd, High Point, NC", NC,United States,2024-06-11,mkeith5873@customer.com,Mary,Keith,555-105-6114,old store,
87de4e9572db160f90937ac496c80ae7,"565 Summit Rd, High Point, NC", NC,United States,2024-07-14,misabella5874@customer.com,Mary,Isabella,555-339-1301,old store,
bacd9592b8764dbf571de099fe7ee67f,"565 Summit Rd, High Point, NC", NC,United States,2024-04-19,mterry5875@customer.com,Mary,Terry,555-460-8960,old store,
c6feb2d0876b5debbcaaf6074297f385,"565 Summit Rd, High Point, NC", NC,United States,2024-03-20,mjane5876@customer.com,Mary,Jane,555-535-9624,old store,
2eacbc4558d1f0d5bf9979d86d8383b4,"565 Summit Rd, High Point, NC", NC,United States,2024-03-03,mwayne5877@customer.com,Mary,Wayne,555-881-4319,old store,
00c892266bffefe3d124a4d39eddc6ba,"565 Summit Rd, High Point, NC", NC,United States,2024-03-14,mamy5878@customer.com,Mary,Amy,555-827-1982,old store,
b5456a86788d908d34c1e7d2fa091381,"565 Summit Rd, High Point, NC", NC,United States,2024-03-14,mralph5879@customer.com,Mary,Ralph,555-934-8231,old store,
0544156ce4f3d0c30da2889fb68393de,"565 Summit Rd, High Point, NC", NC,United States,2023-12-23,mcynthia5880@customer.com,Mary,Cynthia,555-768-6387,old store,
b25c31ec08eb92643b43b89e5554579c,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-09-19,msmith7491@customer.com,Mary,Smith,555-042-1801,old store,
695754fb8baf701c89a2d7db3af8f40f,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-05-10,mjohnson7492@customer.com,Mary,Johnson,555-998-4675,old store,
012c75443011365d29f43731350f8d84,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-11-29,mwilliams7493@customer.com,Mary,Williams,555-189-7504,old store,
46ec02e7a8bbe248e4c58e9ad6857aa3,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-10-25,mbrown7494@customer.com,Mary,Brown,555-281-2059,old store,
db6dc09f1125d1583aa93e20e2a565df,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-06,mjones7495@customer.com,Mary,Jones,555-218-4041,old store,
2d88df12486a2693ab876a4da2ff548e,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-05-24,mgarcia7496@customer.com,Mary,Garcia,555-921-0236,old store,
13f0325888b3cec81a53581449bbf766,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-05,mmiller7497@customer.com,Mary,Miller,555-195-8263,old store,
173724f2f5840689ea8979f5c8818440,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-15,mdavis7498@customer.com,Mary,Davis,555-736-7144,old store,
df7dd3e2ac39c0af8c82a14e76763b48,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-07-14,mrodriguez7499@customer.com,Mary,Rodriguez,555-175-7218,old store,
1648ccb6338bf892bab11dbf924c76fb,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-09-22,mmartinez7500@customer.com,Mary,Martinez,555-461-8493,old store,
5c3762cab327bae059921a216a272945,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-02,mhernandez7501@customer.com,Mary,Hernandez,555-142-9759,old store,
34ed26cb43da441296a4779bcab0cde9,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-06-19,mlopez7502@customer.com,Mary,Lopez,555-514-3825,old store,
e14a5f97f8b936a621eae94ff4df0f9a,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-07-12,mgonzalez7503@customer.com,Mary,Gonzalez,555-301-0428,old store,
a5f37735f058589748fa9c1e497dea2b,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-10-20,mwilson7504@customer.com,Mary,Wilson,555-361-9777,old store,
0175a589d7f80d4deb23dabb937fe5c6,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-04-12,manderson7505@customer.com,Mary,Anderson,555-838-2036,old store,
46372dd474a0ac7c4b2488ed15a1020c,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-03-28,mthomas7506@customer.com,Mary,Thomas,555-044-2422,old store,
e676bc591197662971db4bd836223bdc,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-04-11,mtaylor7507@customer.com,Mary,Taylor,555-044-7112,old store,
04716d92b840b56b6ed0fe4e0ff9cb26,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-05-18,mmoore7508@customer.com,Mary,Moore,555-863-2932,old store,
c4beeefd7db7eea6a02e84e7bf072364,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-04-19,mjackson7509@customer.com,Mary,Jackson,555-687-5774,old store,
9fc8517dd031841fa86103b091b29642,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-04-13,mmartin7510@customer.com,Mary,Martin,555-432-9354,old store,
0001ddce4274dcbfcb78b6c92e974a42,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-18,mpeter7511@customer.com,Mary,Peter,555-508-2862,old store,
a494b64536fe8af265a0c0c34dab5202,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-03-01,mvictoria7512@customer.com,Mary,Victoria,555-960-2569,old store,
ae5762b8040d02c59c1bac5401f4301b,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-12-05,mraymond7513@customer.com,Mary,Raymond,555-843-6690,old store,
f001fa70795f29d82224d42e80f89f49,"262 Coral Ave, Palm Beach, ND", ND,United States,2023-11-19,mjulia7514@customer.com,Mary,Julia,555-598-8076,old store,
a510797b99545175d2b56dbe8c1b3f1c,"262 Coral Ave, Palm Beach, ND", ND,United States,2024-04-05,mscott7515@customer.com,Mary,Scott,555-380-8974,old store,
